Dipl.-Logist. (FH);B. Ed.;Danilo;Zuselaustein;Ludwigstrasse 124;Wiesloch;05558/1734324;danilo.zuselaustein57@gmail.com;Fachkraft für Metalltechnik (§ 42r HwO) (Hw)
Dipl.-Math. (FH);B. Eng.;Gerard;Braun;Seestrasse 269;Greußen;031321/742613515;gerard.braun75@gmx.de;Fachkraft für Metalltechnik (alle FR - IH/HwEx)
Dipl.-Medieninform. (FH);B. F. A.;Eleonore;Maier;Kantstrasse 39;Bad Schussenried;0661/57194;eleonore.maier87@surfnet.de;Fachkraft für Möbel-, Küchen- und Umzugsservice (IH/HwEx)
Dipl.-Medienök. (FH);B. Mus.;Aysel;Richter;Leipziger Strasse 245;Ichenhausen;02687/165827;ewufu63@test.de;Fachkraft für Rohr-, Kanal- und Industrieservice (IH/ÖD/HwEx)
Dipl.-Medienw. (FH);B. M. A.;Theresa;Gasegrodemüller;Burgweg 186;Harsewinkel;09413/9893737;aloku90@yahoo.de;Fachkraft für Sanitär-, Heizungs- und Klimatechnik (§ 42r HwO) (Hw)
Dipl.-Mediator (FH);M. A.;Bianka;Maier;Lilienweg 171;Erfurt;0651/669299;avuri77@gmail.com;Fachkraft für Veranstaltungstechnik (IH/HwEx)
Dipl.-Museol. (FH);M. Sc.;Hans-Jürgen;Marado;Pappelweg 48;Mechernich;0332637/2857153;udupe59@yahoo.de;Fachkraft für Wasserversorgungstechnik (IH/ÖD/HwEx)
Dipl.-Musiktherap. (FH);M. Eng.;Annekatrin;Sövibemeiner;Kirchgasse 138;Ravensburg;093974/72563261;otizi91@outloock.de;Fachkraft für Speiseeis (Hw)
Dipl.-Naut. (FH);LL. M.;Klaus-Werner;Jowulauhein;Tannenweg 143;Weißenhorn;0258/9944797;aralu74@gmail.de;Fachpraktiker/-in Anlagenmechanik für Sanitär-, Heizungs- und Klimatechnik (§ 42r HwO) (Hw)
Dipl.oec.troph (FH);M. F. A.;Xenia;Raduvoreson;Flurstrasse 224;Schwalbach am Taunus;0933/177971;uwafu82@gmx.de;Fachpraktiker/-in Fahrzeuglackierer/-in (§ 42r HwO) (Hw)
Dipl.-Online-Journalist (FH);M. Mus.;Guenter;Schmitt;Im Winkel 72;Augustusburg;068777/3381489;ulako58@gmail.de;Fachpraktiker/-in für Buchbinderei (§ 42r HwO) (Hw)
Dipl.-Pfl. (FH);M. Ed.;Stanislaus;Schäfer;Burgweg 280c;Ravenstein;0311457/1374293;stanislaus.schaefer60@test.de;Fachpraktiker/-in für Elektronik FR Energie- und Gebäudetechnik (36 Monate) (§ 42r HwO) (Hw)
Dipl.-Pflegew. (FH);M. Acc.;Hatice;Jesebustein;Holunderweg 24;Straelen;03641/19726;hatice.jesebustein76@gmail.de;Fachpraktiker/-in für Elektronik FR Energie- und Gebäudetechnik (42 Monate) (§ 42r HwO) (Hw)
Dipl.-Pflegepäd. (FH);B. A.;Engin;Todidason;Weinbergstrasse 151;Prüm;0155714/66591853;engin.todidason78@test.de;Fachpraktiker/-in für Elektroniker/-in FR Gebäude und Energietechnik (§ 42r HwO) (Hw)
Dipl.-Physiotherapeut (FH);Bac. Jur.;Aleksander;Vaweflode;Sonnenstrasse 78b;Mittweida;0928613/797711;aleksander.vaweflode70@email.com;Fachpraktiker/-in für Elektronische Geräte und Systeme (§ 66 BBiG) (IH)
Dipl.-Pol. (FH);Bac. Oec.;Arno;Jedifo;Beethovenstrasse 132;Tann (Rhön);02947/25795374;iwifi57@gmx.de;Fachpraktiker/-in für Fahrzeuglackierung (§ 42r HwO) (Hw)
Dipl.-Red. (FH);M. A.;Klaus-Peter;Cewagrode;Schillerstrasse 173;Güglingen;0237133/72921;klaus-peter.cewagrode93@gmail.com;Fachpraktiker/-in für Fleischer/-in (§ 42r HwO) (Hw)
Dipl.-Rel.-päd. (FH);M. Sc.;Rafael;Huwido;Friedhofsweg 297;Rhens;0216581/25865;rafael.huwido69@yahoo.de;Fachpraktiker/-in für Haus- und Gebäudedienste (§ 66 BBiG) (IH)
Dipl.-Rest. (FH);LL. M.;Bernt;Lasubi;Königsberger Strasse 61;Radeberg;0759/66494;utomu72@gmail.de;Fachpraktiker/-in für Holzverarbeitung (§ 42r HwO) (Hw)
Dipl.-Reha-psych. (FH);MLE;Ottokar;Putolauhein;Südstrasse 107;Wegberg;07169/744133;ottokar.putolauhein99@gmail.de;Fachpraktiker/-in für Holzverarbeitung (§ 66 BBiG) (IH)
Dipl.-Rpfl. (FH);Mag. rer. publ.;Achim;Cävuvadestein;Nelkenweg 187;Landstuhl, Sickingenstadt;0323/4451237;achim.caevuvadestein56@yahoo.de;Fachpraktiker/-in für Industrieelektrik (§ 66 BBiG) (IH)
Dipl.-Sicherheitsing. (FH);Mag. theol. ;Nico;Vötefu;Jägerstrasse 228;Wasserburg a.Inn;059466/869967663;avure88@yahoo.de;Fachpraktiker/-in für Industrieelektrik (36 Monate) (§ 66 BBiG) (IH)
Dipl.-Soz. Arb. (FH);Mag. iur.;Bertram;Sotigedehein;Heideweg 104;Bad Segeberg;058369/5438482;bertram.sotigedehein74@email.com;Fachpraktiker/-in für Industriemechanik (§ 66 BBiG) (IH)
Dipl.-Soz.jur. (FH);M. Th.;Hermann-Josef;Jeredumüller;Marktplatz 53;Demmin;0951613/447449;hermann-josef.jeredumueller97@gmx.de;Fachpraktiker/-in für IT-Systeme (§ 66 BBiG) (IH)
Dipl.-Soz.päd. (FH);Ph. D.;Sabri;Darehedestein;Leipziger Strasse 60;Magdeburg;0552667/13472463;sabri.darehedestein94@gmail.de;Fachpraktiker/-in für IT-System-Elektronik (§ 66 BBiG) (IH)
Dipl.-Soz.wirt (FH);;Josip;Müller;Dahlienweg 61;Schmalkalden, Kurort;05562/44743;evore74@yahoo.de;Fachpraktiker/-in für Kfz-Mechatronik (§ 42r HwO) (Hw)
Dipl.-Techn. (FH);;Annegrete;Schulze;Feldstrasse 52;Obernburg a.Main;02435/578274;adepo59@surfnet.de;Fachpraktiker/-in für Land- und Baumaschinentechnik (§ 42r HwO) (Hw)
Dipl.-Tech.-Red. (FH);;Magarete;Werner;Burgstrasse 28;Kronberg im Taunus;095268/2692273;everu59@gmx.de;Fachpraktiker/-in für Maler/-in und Lackierer/-in (§ 42r HwO) (Hw)
Dipl.-Übers. (FH);;Käthi;Fesegedemüller;Weidenweg 297;Laichingen;072575/78895996;arole67@outloock.de;Fachpraktiker/-in für Medientechnologie Druck (§ 66 BBiG) (IH)
Dipl.-Vers.-Betriebsw. (FH);;Belinda;Selubodostein;Daimlerstrasse 125;Hamminkeln;088121/7724742;ivero99@outloock.de;Fachpraktiker/-in für Medientechnologie Druckverarbeitung (§ 66 BBiG) (IH)
Dipl.-Verww. (FH);;Lilly;Hoffmann;Wiesengrund 211;Marsberg;039871/8617328;odupo83@yahoo.de;Fachpraktiker/-in für Metallbau (§ 42r HwO) (Hw)
Dipl.-Verw.-Betriebsw. (FH);;Karl-Ernst;Tavodohein;Brückenstrasse 194;Kandern;0988739/422822;atime87@surfnet.de;Fachpraktiker/-in für Metallbau (§ 66 BBiG) (IH)
Dipl.-Verw.-Manager (FH);;Dajana;Müller;Dorfstrasse 260;Siegburg;0997659/14947732;utaza90@t-online.de;Fachpraktiker/-in für Metallbauer/-in FR Konstruktionstechnik (§ 42r HwO) (Hw)
Dipl.-Volksw. (FH);;Frithjof;Hatevodestein;Ulmenstrasse 11;Karlstadt;0362/25547;frithjof.hatevodestein95@gmail.com;Fachpraktiker/-in für Metalltechnik (§ 66 BBiG) (IH)
Dipl.-Wirt.-Inf. (FH);;Marc;Pitabodo;Bahnhofstrasse 123;Buchloe;04799/1172331;marc.pitabodo57@yahoo.de;Fachpraktiker/-in für Metalltechnik (36 Monate) (§ 66 BBiG) (IH)
Dipl.-Wi.-Inform. (FH);;Suse;Giluschattmeiner;Höhenweg 131;Rauenberg;0271/973946;orelu68@gmx.de;Fachpraktiker/-in für Tischler/-in (§ 42r HwO) (Hw)
Dipl.-Wirtsch.-Ing. (FH);;Waldemar;Richter;Kapellenweg 251;Bad Königshofen i.Grabfeld;0736624/5716664;waldemar.richter91@surfnet.de;Fachpraktiker/-in für Zerspanungsmechanik (§ 42r HwO) (Hw)
Dipl.-Wirt.-Ing. (FH);;Fatma;Nürebestein;Luisenstrasse 271;Ettenheim;03739/88989864;iteme63@gmx.de;Fachpraktiker/-in für Zerspanungsmechanik (§ 66 BBiG) (IH)
Dipl.-Wi.Jur. (FH);;Henny;Howabu;Mühlenstrasse 101;Grafenau;02228/158185524;alike98@test.de;Fachpraktiker/-in für Zerspanungstechnik (§ 66 BBiG) (IH)
Dipl.-Wirtschaftspsych. (FH);;Heidrun;Zareplau;Gartenweg 33;Ortrand;034574/66358566;eluki99@outloock.de;Fachpraktiker/-in für Zweiradmechatronik (§ 66 BBiG) (IH)
Dipl.-Wirt.-Übers.(FH);;Urban;Mälidahein;Drosselweg 181;Röthenbach a.d.Pegnitz;04949/8721485;urban.maelidahein77@outloock.de;Fachpraktiker/-in Gartenbau (§ 66 BBiG) (Lw)
;;Uwe;Schwarz;Nelkenweg 231;Gerabronn;0244/8226882;uwe.schwarz60@gmail.com;Fachpraktiker/-in im Damenschneiderhandwerk (§ 42r HwO) (Hw)
Dipl.-Anim.;;Leif;Fitematt;Weidenweg 124;Dinklage;0494/91692;leif.fitematt63@outloock.de;Fachpraktiker/-in im Fleischerhandwerk (§ 42r HwO) (Hw)
Dipl.-Arch.;;Renate;Jotogedeson;Am Anger 4;Olpe;0674/738477879;renate.jotogedeson55@surfnet.de;Fachpraktiker/-in im Gebäudeservice (§ 66 BBiG) (IH)
Dipl. Audiovisuelle Medien;;Elias;Nirisademüller;Am Sportplatz 129;Hollfeld;0494/36973172;ovoru89@test.de;Fachpraktiker/-in im Hochbau (§ 42r HwO) (Hw)
;;Ida;Vovasedemüller;Wacholderweg 162;Jöhstadt;0218663/33882721;idepi66@t-online.de;Fachpraktiker/-in im Maler- und Lackiererhandwerk (§ 42r HwO) (Hw)
Dipl.-Ing.;;Guntram;Nosilau;Eschenweg 171;Kirtorf;034287/754479;guntram.nosilau72@test.de;Fachpraktiker/-in im Maßschneiderhandwerk (§ 42r HwO) (Hw)
Dipl.-Kam.;;Evangelos;Fösimatt;Heckenweg 274;Regen;01933/538714745;oloke95@surfnet.de;Fachpraktiker/-in im Maurerhandwerk (§ 42r HwO) (Hw)
Dipl. Kunstpädagogik;;Guenter;Huber;Eschenweg 232;Hochheim am Main;092148/757567;udepu60@gmail.com;Fachpraktiker/-in im Tischler-Handwerk (§ 42r HwO) (Hw)
Dipl. Kunstpädagogik/Kunstvermittlung;;Justina;Siwilauson;Friedensstrasse 164b;Pfullingen;0681469/423954239;aralu80@gmail.com;Fachpraktiker/-in im Zimmererhandwerk (§ 42r HwO) (Hw)
Dipl.-Kunst.-Päd.;;Donata;Maier;Mühlgasse 253;Niddatal;0293/166538287;donata.maier96@t-online.de;Fachpraktiker/-in in der Landwirtschaft (§ 66 BBiG) (Lw)
Dipl.-Rest.;;Kreszentia;Wosavadehein;Birkenweg 1;Grünstadt;095614/897735856;utemo55@surfnet.de;Fachpraktiker/-in in der Pferdewirtschaft (§ 66 BBiG) (Lw)
Dipl. Mus.;B. A.;Anna-Luise;Notodamüller;Marienstrasse 187;Pattensen;03953/892767812;odupo56@gmx.de;Fachpraktiker/-in Landwirtschaft (§ 66 BBiG) (Lw)
Dipl.-Mus.-Päd.;BBA;Utz;Kesegatestein;Gutenbergstrasse 87;Pirna;03564/654466;elika61@outloock.de;"Fachpraktiker/-in Maler/-in und Lackierer/-in 
(§ 42r HwO) (Hw)"
Dipl.-Musikl.;B. Sc.;Helene;Surevoreweiner;Albert-Schweitzer-Strasse 129;Klötze;0596576/1784899;iwufi75@gmail.com;"Fachpraktiker/-in im Dachdeckerhandwerk 
(§ 42r HwO) (Hw)"
Dipl.-Reg.;LL. B.;Daria;Dotafereson;Erlenweg 148b;Brunsbüttel;067221/97399185;daria.dotafereson82@test.de;Fachwerker/-in für Feinwerktechnik (§ 42r HwO) (Hw)
Dipl.-Schau.;B. Ed.;Alessandro;Redalate;Goethestrasse 32;Landshut;043958/95516;alessandro.redalate58@gmx.de;Fachwerker/-in für Gebäude- und Umweltdienstleistung (§ 66 BBiG) (IH)
Dipl.-Schnittm.;B. Eng.;Hannes;Rutegrodeson;Lilienweg 148;Gifhorn;0735191/468666663;isute93@gmx.de;Fachwerker/-in im Gartenbau (§ 66 BBiG) (Lw)
Dipl.-Szeneb.;B. F. A.;Roswita;Braun;Brunnenweg 18;Berlin;0132/13162176;evoru60@outloock.de;Fachwerker/-in im Maler- und Lackiererhandwerk (§ 42r HwO) (Hw)
Dipl.-Szenem.;B. Mus.;Johan;Tadubede;Lerchenweg 272;Parchim;0331/85141;idipa59@gmail.com;Fahrradmonteur/-in (IH/Hw)
Dipl.-Tonm.;B. M. A.;Marianne;Jatubuweiner;Tulpenstrasse 65;Waltershausen;02319/935498;esite68@t-online.de;Fahrzeuginnenausstatter/-in (IH/HwEx)
Dipl. Vis. Komm.;M. A.;Stefan;Hütabumüller;Ringstrasse 292;Witten;011918/7648766;stefan.huetabumueller72@gmail.de;Fahrzeuginterieur-Mechaniker/-in (IH)
;M. Sc.;Reinhart;Zirubihein;Wiesenweg 68;Gunzenhausen;0488668/185414;usuti69@test.de;Fahrzeuglackierer/-in (IH/Hw)
Dipl.agr.biol.;M. Eng.;Leyla;Lovewademeiner;Neuer Weg 16;Stühlingen;0212/3966845;aloko55@email.com;Farbgeber/-in (§ 66 BBiG) (IH)
Dipl.agr.oec.;LL. M.;Gitta;Howomodemeiner;Pappelweg 98;Schifferstadt;06732/42697;gitta.howomodemeiner97@t-online.de;Fassadenmonteur/-in (IH/HwEx)
Dipl.-Angl.;M. F. A.;Muharrem;Krüger;Schlehenweg 286;Wilsdruff;0753/173913129;irula75@test.de;Feinoptiker/-in (IH/Hw)
Dipl.-Arch.;M. Mus.;Dunja;Warubiweiner;Wiesenweg 4;Bad Gottleuba-Berggießhübel;018375/7431766;atemo76@t-online.de;Feinpolierer/-in (IH/HwEx)
Dipl.-Berufspäd.;M. Ed.;Paul-Heinz;Koch;Drosselweg 172;Kelbra (Kyffhäuser);02125/4852181;erilu95@gmail.de;Feinwerkmechaniker/-in (Hw)
Dipl.-Betriebsw.;M. Acc.;Rosemarie;Rilewade;Bergweg 17;Parsberg;0331444/84622;rosemarie.rilewade65@outloock.de;Fertigungsmechaniker/-in (IH/HwEx)
Dipl.-Bibl.;B. A.;Tilo;Rärebihein;Bachstrasse 110;Rostock;0946/766173133;odape76@test.de;Feuerungs- und Schornsteinbauer/-in (IH/Hw)
Dipl.-Biochem.;Bac. Jur.;Stefania;Päteferestein;Am Anger 155;Aub;0868/1976984;osuto70@yahoo.de;Figurenkeramformer/-in (IH)
Dipl.-Biogeogr.;Bac. Oec.;Hanno;Newifo;Friedhofstrasse 109;Bad Münstereifel;0572/4627196;hanno.newifo90@test.de;Fischwirt/-in (alle FR - Lw)
Dipl.-Bioinf.;M. A.;Alfredo;Lireflode;Fichtenweg 242c;Voerde (Niederrhein);076174/53651488;alfredo.lireflode98@outloock.de;Fischwirt/-in (Monoberuf) (Lw)
Dipl.-Biol.;M. Sc.;Doreen;Ketisademeiner;Blumenstrasse 87;Wörrstadt;0851949/22159;evaru82@gmail.com;Flachglasmechaniker/-in (IH/HwEx)
Dipl.-Biol. (t.o.);LL. M.;Oswald;Zätado;Finkenweg 118;Bernburg (Saale);0757474/47428;oswald.zaetado76@test.de;Flachglastechnologe/-technologin (IH/HwEx)
Dipl.-Biophys.;MLE;Lidia;Vetegrademeiner;Friedenstrasse 11c;Mirow;0848/9742968;lidia.vetegrademeiner93@t-online.de;Fleischer/-in (IH/Hw)
Dipl.-Biotechnol.;Mag. rer. publ.;Kasimir;Jovugrodestein;Seestrasse 173;Buttstädt;0598/494482172;kasimir.jovugrodestein71@outloock.de;Fleischer-Fachpraktiker/-in (§ 42r HwO) (Hw)
Dipl.-Braumeister;Mag. theol. ;Freddy;Hoffmann;Lilienweg 34;Woldegk;0828212/39449116;freddy.hoffmann98@outloock.de;Fleischerfachwerker/-in (§ 42r HwO) (Hw)
Dipl.-Chem.;Mag. iur.;Gretchen;Dadogau;Klosterstrasse 183d;Bad Soden am Taunus;026424/9495735;usutu84@surfnet.de;Fliesen-, Platten- und Mosaikleger/-in (IH/Hw)
Dipl.-Chem.-Ing.;M. Th.;Fredi;Hartmann;Erlenstrasse 200;Kelbra (Kyffhäuser);06163/11764216;fredi.hartmann89@yahoo.de;Fluggerätelektroniker/-in (IH)
Dipl.-Chem.oec.;Ph. D.;Ottfried;Nidasadeson;Oststrasse 173;Barmstedt;0654322/76255;ottfried.nidasadeson61@gmail.com;Fluggerätmechaniker/-in (alle FR - IH/HwEx)
Dipl.-Comp.-Math.;;Serpil;Schmidt;Im Wiesengrund 30;Friedland;0646861/11656;ewafi85@outloock.de;Forstwirt/-in (Lw)
Dipl.-Demogr.;;Antoinette;Zitifuhein;Dahlienweg 59;Amöneburg;0376/5436366;antoinette.zitifuhein54@gmx.de;Gartenbaufachwerker/-in (§ 66 BBiG) (Lw)
;;Johan;Vurobede;Wilhelmstrasse 27;Lauchhammer;025386/16238399;johan.vurobede63@gmail.com;Gärtner/-in (alle FR - Lw)
Prof.;;Gerold;Pevogate;Raiffeisenstrasse 163;Bad Schussenried;037187/4649339;itamo76@outloock.de;Geigenbauer/-in (Hw)
Dr.;;Sabina;Wüsedohein;Schwalbenweg 289;Schramberg;011659/1973565;sabina.wuesedohein82@yahoo.de;Gerüstbauer/-in (IH/Hw)
Prof. Dr.;;Alfonso;Lehmann;Schlossstrasse 5;Greven;0453/49313;eloki75@email.com;Gießereimechaniker/-in (Monoberuf) (IH/HwEx)
Prof. Dr.-Ing.;;Alexander;Torovoreson;Teichstrasse 277;Freudenstadt;05236/6581734;iveru75@gmx.de;Glasapparatebauer/-in (IH/Hw)
;;Miroslav;Mosubedestein;Pappelweg 107a;Cloppenburg;04142/299251;miroslav.mosubedestein93@surfnet.de;Glaser/-in (alle FR - Hw)
;;Hildegund;Paleflede;Kirchstrasse 270;Triberg im Schwarzwald;015275/7665432;hildegund.paleflede79@gmx.de;Glasmacher/-in (IH/HwEx)
;;Sybilla;Wuvofiweiner;Lerchenweg 67;Südliches Anhalt;064746/3898297;sybilla.wuvofiweiner78@yahoo.de;Glasveredler/-in (alle FR - IH/Hw)
;;Ronny;Gawofustein;Markt 276;Husum;0583536/276472198;urulo97@test.de;Gleisbauer/-in (IH/HwEx)
;;Lore;Kelowedemüller;Schubertstrasse 232;Parchim;0343/96799956;asito76@surfnet.de;Goldschmied/-in (alle FR - IH/Hw)
;;Ernst-August;Schulze;Gartenweg 69;Zörbig;01223/787747;ewafe70@t-online.de;Graveur/-in (Hw)
;;Yvette;Sötomauhein;Südstrasse 226;Zschopau;0912/974836;asatu99@yahoo.de;Handzuginstrumentenmacher/-in (IH/Hw)
;;Detlev;Lülasademeiner;Parkstrasse 189;Hohnstein;0541877/53649;osuta90@surfnet.de;Hauswartsgehilfe/-gehilfin (§ 66 BBiG) (IH)
;;Wally;Vatuvode;Marktplatz 175;Töging a.Inn;0742/259478414;isutu54@t-online.de;Helfer/-in im Gartenbau (§ 66 BBiG) (Lw)
;;Ilhan;Velavarestein;Kirchplatz 8;Rutesheim;0694/6111782;ilhan.velavarestein72@gmail.com;Helfer/-in im Weinbau (§ 66 BBiG) (Lw)
;;Bela;Schwarz;Höhenweg 169;Schlüsselfeld;0711/42158;bela.schwarz82@surfnet.de;Helfer/-in in der Landwirtschaft (§ 66 BBiG) (Lw)
;;Leander;Schulze;Friedenstrasse 158;Haiterbach;0182413/25826;leander.schulze93@gmx.de;Helfer/-in in der Pferdewirtschaft (§ 66 BBiG) (Lw)
;;Kirsten;Hawasade;Hochstrasse 75;Obernkirchen;07545/571392;kirsten.hawasade64@gmail.de;Hochbaufacharbeiter/-in (§ 42r HwO) (Hw)
;;Virginia;Parobi;Kirchweg 36;Oberkochen;0328/361535725;virginia.parobi54@gmx.de;Hochbaufacharbeiter/-in (IH/Hw)
;;Kenan;Norodumeiner;Albert-Schweitzer-Strasse 215;Limbach-Oberfrohna;012932/945659188;irele76@outloock.de;Hochbaufachwerker/-in (§ 42r HwO) (Hw)
;;Roswitha;Hedabehein;Teichstrasse 280;Zarrentin am Schaalsee;0852/952759;aluke82@test.de;Hochbaufachwerker/-in (§ 66 BBiG) (IH)
;;Charles;Schmid;Birkenweg 67a;Borgentreich, Orgelstadt;018147/9232574;oruli68@t-online.de;Holz- und Bautenschützer/-in (alle FR - IH/Hw)
;;Dorle;Jutisadeson;Stettiner Strasse 133;Bad Wilsnack;069929/521318761;dorle.jutisadeson81@test.de;Holzbearbeiter/-in (§ 42r HwO) (Hw)
;;Leo;Sätulatestein;Veilchenweg 143;Jöhstadt;05436/934852;leo.saetulatestein78@surfnet.de;Holzbearbeiter/-in (§ 66 BBiG) (IH)
;;Ismet;Gadifoson;Alte Dorfstrasse 77;Stadtilm;0929/213736;alake61@email.com;Holzbearbeitungsmechaniker/-in (IH/HwEx)
;;Dorothe;Schmitt;Luisenstrasse 180;Viersen;08151/799962328;dorothe.schmitt90@t-online.de;Holzblasinstrumentenmacher/-in (IH/Hw)
;;Ottfried;Wuvuvademüller;Mühlstrasse 54b;Ebern;0389/6269161;ottfried.wuvuvademueller81@gmx.de;Holzmechaniker/-in (VO ab 2015) (alle FR - IH/HwEx)
;;Edda;Hidodumeiner;Hochstrasse 9;Annaberg-Buchholz;04539/653111769;eseti84@gmail.de;Holzspielzeugmacher/-in (IH/Hw)
;;Hilde;Wawelate;Gutenbergstrasse 109;Ingolstadt;0967133/445136814;hilde.wawelate89@t-online.de;Industrieelektriker/-in (alle FR - IH/HwEx)
;;Kenneth;Sirowattehein;Mörikestrasse 177;Otterndorf;057875/7531535;idapo95@test.de;Industriefachhelfer/-in (§ 66 BBiG) (IH)
;;Hans-Hermann;Werner;Bergstrasse 233;Sankt Augustin;0886654/1266621;hans-hermann.werner95@gmx.de;Industriefachwerker/-in (§ 66 BBiG) (IH)
;;Justine;Culuplauweiner;Marktplatz 54;Wolfach;047354/37838;justine.culuplauweiner67@gmail.de;Industrie-Isolierer/-in (IH/HwEx)
;;Magnus;Nuwegedemeiner;Lessingstrasse 247;Heldrungen;0261/165441;magnus.nuwegedemeiner90@yahoo.de;Industriekeramiker/-in Anlagentechnik (IH/HwEx)
;;Adriana;Kilevadeson;Schlehenweg 96;Mirow;068316/246914;erelo67@email.com;Industriekeramiker/-in Modelltechnik (IH/HwEx)
;;Janusz;Horugatemeiner;Jägerstrasse 257;Trendelburg;0929543/96692317;etizu80@yahoo.de;Industriekeramiker/-in Verfahrenstechnik (IH/HwEx)
;;Trudi;Zirolaustein;Kapellenweg 196;Creuzburg;0644/717493;trudi.zirolaustein98@test.de;Industriemechaniker/-in (Monoberuf) (IH/HwEx)
;;Vitali;Lehmann;Forstweg 68a;Burg;0734/7691381;otomi79@surfnet.de;Informations- und Telekommunikationssystem-Elektroniker/-in (IH/HwEx)
;;Marika;Maier;Rosenstrasse 88;Neckargemünd;086382/31297;marika.maier61@surfnet.de;Informationselektroniker/-in (Hw)
;;Wiltrud;Diwibistein;Heckenweg 32;Battenberg (Eder);0474/61634;wiltrud.diwibistein68@email.com;Isolierfacharbeiter/-in (IH/HwEx)
;;Karsten;Jilawademeiner;Am Anger 140;Brakel;042852/94813;esetu84@t-online.de;IT-System-Elektroniker/-in (IH/HwEx)
;;Tilo;Tosidi;Poststrasse 142;Kaarst;09299/18616449;iluko88@gmx.de;IT-Werker/-in (§ 66 BBiG) (IH)
;;Katharine;Hütusegemüller;Jahnstrasse 159c;Römhild;021127/81916135;useta68@gmail.de;Kanalbauer/-in (IH/HwEx)
;;Stefano;Braun;Forstweg 112;Drebkau;057747/132442;stefano.braun68@gmail.com;Karosserie- und Fahrzeugbaumechaniker/-in (VO ab 2014) (alle FR - IH/Hw)
;;Karla;Natavodehein;Danziger Strasse 70;Langenselbold;0486622/5458235;karla.natavodehein86@yahoo.de;Karosseriebearbeiter/-in (§ 42r HwO) (Hw)
;;Gerta;Müller;Albert-Schweitzer-Strasse 238;Pfreimd;0221/523721;iluki71@test.de;Keramiker/-in (Monoberuf) (Hw)
;;Karina;Köhler;Tannenweg 137;Treffurt;047881/9975489;utize90@gmail.com;Kerzenhersteller/-in und Wachsbildner/-in (Hw)
;;Maritta;Fäsufomüller;Eschenweg 216;Strausberg;03463/1463418;etemu58@yahoo.de;Klavier- und Cembalobauer/-in (alle FR - IH/Hw)
;;Marcella;Fischer;Beethovenstrasse 284;Cloppenburg;0491/1691912;marcella.fischer54@email.com;Klempner/-in (Hw)
;;Lotti;Gituwatteson;Seestrasse 47;Strehla;0418765/4238297;edopu90@test.de;Konstruktionsmechaniker/-in (Monoberuf) (IH/HwEx)
;;Gina;Husufomeiner;Mühlenweg 226;Trossingen;08955/383234;adepe60@surfnet.de;Kraftfahrzeugmechatroniker/-in (IH/Hw)
;;Leonid;Lolifare;Bergstrasse 24;Sehnde;0234278/111849231;awafe87@gmail.de;Kraftfahrzeug-Servicehelfer/-in (§ 42r HwO) (Hw)
;;Wiebke;Nitebodomüller;Kirchstrasse 76;Lebus;04749/463681114;wiebke.nitebodomueller94@outloock.de;Kürschner/-in (IH/Hw)
;;Victor;Werner;Robert-Bosch-Strasse 210;Rathenow;075169/72581548;alaku97@outloock.de;Land- und Baumaschinenmechatroniker/-in (IH/Hw)
;;Gunter;Votegauson;Rheinstrasse 296;Drebkau;0966/7927368;eleku80@surfnet.de;Landwirt/-in (Lw)
;;Erna;Lehmann;Lindenallee 99;Schlieben;0382156/7142311;osoto62@test.de;Landwirtschaftsfachwerker/-in (§ 66 BBiG) (Lw)
;;Ingeburg;Tälolau;Blumenstrasse 263;Ballenstedt;0849/967185;irelo54@gmx.de;Leichtflugzeugbauer/-in (IH/HwEx)
;;Aleksandra;Cilebe;Albert-Schweitzer-Strasse 213;Schlitz;0823519/29443;utimi92@t-online.de;Maler/-in und Lackierer/-in (VO ab 2021) (alle FR - Hw)
;;Henner;Butisadestein;Ludwigstrasse 144;Donauwörth;0866/71523119;henner.butisadestein78@gmail.de;Maler/-in und Lackierer/-in (VO bis 2021) (alle FR - Hw)
;;Gottfried;Reraplauhein;Brunnenstrasse 99;Ilshofen;04862/67953444;gottfried.reraplauhein73@email.com;Malerfachwerker/-in (§ 42r HwO) (Hw)
;;Songül;Heruduson;Parkstrasse 29;Zella-Mehlis;042894/746177;asuti80@email.com;Maschinen- und Anlagenführer/-in (IH/HwEx)
;;Henner;Lüdigrademeiner;Parkstrasse 99;Velburg;0439/713454513;etumi70@surfnet.de;Maßschneider/-in (Hw)
;;Marlies;Wesavoreweiner;Südstrasse 107;Wolfstein;0221878/47388;odupi96@gmx.de;Maßschuhmacher/-in (alle FR - Hw)
;;Sükrü;Pitubede;Weststrasse 22;Bönnigheim;0268/767891;suekrue.pitubede70@yahoo.de;Maurer/-in (IH/Hw)
;;Gilbert;Söwedu;Veilchenweg 234;Uelzen;08412/53164735;gilbert.soewedu98@gmail.de;Mechaniker/-in für Reifen- und Vulkanisationstechnik (alle FR - Hw)
;;Antonius;Neumann;Kiefernweg 215;Mendig;028258/79747;elake71@test.de;Mechatroniker/-in (IH/HwEx)
;;Irmhild;Güwalauweiner;Kapellenstrasse 152;Rötz;0864/611999;utuzo69@gmx.de;Mechatroniker/-in für Kältetechnik (IH/Hw)
;B. A.;Nikola;Bitusedemeiner;Kirchweg 145;Schwabmünchen;09859/499828;nikola.bitusedemeiner85@email.com;Medientechnologe/-technologin Druck (IH/Hw)
